frequency_ghz,hitran_background_db,selected_background_db
60.0,174.83066113210003,178.13520149982017
61.333333333333336,163.82882506388495,171.60821083955918
62.666666666666664,144.36568617567536,138.31531295617475
64.0,79.89512781221369,59.922619130650034
65.33333333333333,45.01937821972947,22.455245254694624
66.66666666666667,29.67541021891726,8.37518233663251
68.0,23.782131087011773,4.157080784742818
69.33333333333333,21.228299555549793,2.7563823008367754
70.66666666666667,19.888592525025224,2.1256087641486108
72.0,19.079134227600175,1.7549110878753789
73.33333333333333,18.54863364246969,1.5133204520509629
74.66666666666667,18.18354140443215,1.3475671016767303
76.0,17.92424211104363,1.2301580218694839
77.33333333333333,17.736309874246125,1.1453676083587376
78.66666666666666,17.59852207323444,1.083564894540133
80.0,17.49714029451952,1.0385443934062732
81.33333333333333,17.42292187935997,1.0061462748852545
82.66666666666666,17.36945141065375,0.9834923587943383
84.0,17.332159785291317,0.9685398925051594
85.33333333333333,17.307722946759117,0.9598095422885214
86.66666666666666,17.293680505962694,0.956213750629596
88.0,17.28818706616311,0.9569454310341828
89.33333333333333,17.289846823450336,0.9614043690802941
90.66666666666666,17.297602961011204,0.9691481139665468
92.0,17.310666465339438,0.9798594901124414
93.33333333333333,17.328479348956616,0.9933260574561553
94.66666666666666,17.350700960950604,1.0094289084164911
96.0,17.376967296914486,1.0281396823313445
97.33333333333333,17.406363687365623,1.0495259859039818
98.66666666666666,17.439397621153923,1.0737668653319639
100.0,17.476633347584915,1.1011819979094006
101.33333333333333,17.518376858295944,1.1322815343086943
102.66666666666666,17.56525628762017,1.1678493079491579
104.0,17.618370691633146,1.2090830759569837
105.33333333333333,17.6795124801208,1.2578373755391763
106.66666666666666,17.751600500294764,1.317061066507863
108.0,17.83951767545383,1.3916267850377477
109.33333333333333,17.951811321934596,1.4900060183363975
110.66666666666666,18.104413627975532,1.627928405967041
112.0,18.32962031250662,1.837208166183799
113.33333333333333,18.70070023951852,2.1899414676233437
114.66666666666666,19.41181460024977,2.877191529954985
116.0,21.105323744517072,4.532573291026675
117.33333333333333,26.692960338509078,10.059681722625252
118.66666666666666,47.870411317709205,32.17762540580682
120.0,28.24478726824352,11.479394166435824
121.33333333333333,21.650021694864762,4.937790198757493
122.66666666666666,19.80877505829346,3.128262524753734
124.0,19.113364048103758,2.4406269852415576
125.33333333333333,18.80186529290009,2.126415908194313
126.66666666666666,18.651444281706677,1.9682497177208769
128.0,18.579922716310566,1.8862712930359742
129.33333333333331,18.55167314567361,1.8459510237304357
130.66666666666666,18.549321126232048,1.8304957195027989
