frequency_ghz,mie_extinction,rayleigh_extinction,mie_absorption,mie_scattering
150.66666666666666,0.02564072652649051,0.02563956792692013,0.025640486832992873,2.396934976376902e-07
152.0,0.02586766286553222,0.02586647323491218,0.025867414573973863,2.4829155835654745e-07
153.33333333333331,0.026094599983000642,0.02609337877216781,0.026094342864112698,2.5711888794440124e-07
154.66666666666666,0.02632153788775155,0.02632028454272678,0.0263212717082252,2.661795263467405e-07
156.0,0.026548476588675967,0.026547190550664103,0.02654820111112717,2.7547754879574974e-07
157.33333333333331,0.02677541609470018,0.026774096800090106,0.026775131077634372,2.8501706581039627e-07
158.66666666666666,0.02700235641478575,0.027001003295150428,0.027002061612562554,2.948022231965178e-07
160.0,0.027229297557929494,0.02722791004002589,0.027228992720727447,3.0483720204690983e-07
161.33333333333331,0.027456239533163465,0.027454817038932714,0.027455924406944724,3.1512621874141523e-07
162.66666666666666,0.02768318234955502,0.027681724296122322,0.027682856676030074,3.256735249470146e-07
164.0,0.02791012601620674,0.027908631815881425,0.02790978953279912,3.364834076179157e-07
165.33333333333331,0.028137070542256472,0.02813553960253207,0.028136722982067475,3.4756018899564474e-07
166.66666666666666,0.028364015936877332,0.02836244766043153,0.028363657028650725,3.589082266091395e-07
168.0,0.028590962209277704,0.028589355993972398,0.02859059167736443,3.705319132748406e-07
169.33333333333331,0.028817909368701208,0.0288162646075825,0.028817526933024112,3.8243567709678597e-07
170.66666666666666,0.02904485742442675,0.029043173505724988,0.029044462800445283,3.946239814667049e-07
172.0,0.029271806385768488,0.029270082692898294,0.029271399284443424,4.0710132506411264e-07
173.33333333333331,0.029498756262075813,0.029496992173636088,0.029498336389833957,4.19872241856406e-07
174.66666666666666,0.029725707062733434,0.02972390195250739,0.029725274121432336,4.329413010989615e-07
176.0,0.029952658797161257,0.029950812034116467,0.02995221248405392,4.4631310733522957e-07
177.33333333333331,0.030179611474814502,0.03017772242310281,0.030179151482514106,4.59992300396835e-07
178.66666666666666,0.030406565105183615,0.030404633124141302,0.03040609112162821,4.7398355540367514e-07
180.0,0.030633519697794313,0.03063154414194203,0.03063303140621155,4.882915827640184e-07
181.33333333333331,0.030860475262207577,0.030858455481250383,0.030859972341079404,5.029211281746051e-07
182.66666666666666,0.031087431808019646,0.031085367146847055,0.031086913931047025,5.178769726207493e-07
184.0,0.031314389344862026,0.03131227914354799,0.03131385618092965,5.331639323764383e-07
