station,datetime,geopotential_height_m,geometric_altitude_m,temperature_k,pressure_pa,water_pressure_pa,surface,pressure_flag,height_flag,temperature_flag
CHM00054511,2026-09-01T00:00:00Z,5441,5445.661150389879,266.65,52610,17.43987438311779,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,5758,5763.220362499937,263.75,50500,22.58686815465984,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,5834,5839.359143508386,263.15,50000,22.35713142326178,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,6059,6064.7806919765,261.04999999999995,48550,19.96592716645191,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,6170,6175.99453972509,260.65,47850,13.379062314544264,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,6598,6604.855504295319,258.15,45220,3.4819962574395413,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,6769,6776.215650810544,257.34999999999997,44200,1.580118778358221,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,7021,7028.763215845675,255.24999999999997,42740,1.6641046841215608,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,7205,7213.175687264049,253.54999999999998,41700,1.1372391480591109,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,7453,7461.748538463925,251.84999999999997,40320,0.9811503750412351,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,7511,7519.885313473786,251.45,40000,1.0780226451768609,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,8097,8107.326795900054,246.95,36900,1.1072680991872155,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,8375,8386.048567266887,245.04999999999998,35500,1.2815314611825945,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,8531,8542.464282749457,243.54999999999998,34730,1.0354801853859132,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,8963,8975.655617857075,239.74999999999997,32670,2.498157545983563,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,8992,9004.737703642253,239.54999999999998,32540,2.625718001269022,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,9180,9193.27629117589,238.84999999999997,31670,1.5196955920796855,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,9217,9230.383605073392,239.24999999999997,31510,1.333235870114067,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,9350,9363.772927440079,238.95,30910,0.7064237655835949,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,9401,9414.923699204315,238.54999999999998,30690,0.5185907891750894,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,9559,9573.396014026326,237.95,30000,0.3073811476978652,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,9845,9860.271030630443,236.24999999999997,28790,0.2530891117357607,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,9871,9886.351859610093,236.04999999999998,28680,0.22083878096691545,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,10283,10299.661210468854,234.34999999999997,27010,0.18371785912540212,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,10319,10335.778169107849,234.34999999999997,26870,0.18371785912540212,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,10513,10530.415499980854,232.54999999999998,26110,0.15242976896551705,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,10650,10667.872742950176,232.54999999999998,25590,0.15242976896551705,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,10737,10755.166190069413,232.14999999999998,25270,0.14541712851079597,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,10809,10827.410852925728,231.74999999999997,25000,0.16481475003543078,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,10829,10847.479105764838,231.64999999999998,24930,0.13870336705578912,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,10985,11004.01581932941,231.84999999999997,24360,0.14314658454798693,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,11154,11173.60594439118,230.54999999999998,23760,0.1241354052298742,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,11197,11216.757536164212,230.95,23610,0.12814641040092686,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,11205,11224.785803808363,231.04999999999998,23580,0.13019648419590255,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,11296,11316.10877303021,230.84999999999997,23260,0.12814641040092686,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,11546,11567.009534105988,229.64999999999998,22410,0.11099212989146345,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,11654,11675.40477835537,229.64999999999998,22050,0.11278750077144796,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,11681,11702.50416598044,229.45,21970,0.10922319544612502,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,11751,11772.762911671603,228.84999999999997,21740,0.10240475973425892,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,11990,12012.65802606743,228.84999999999997,20970,0.10240475973425892,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,12173,12196.35562407234,227.74999999999997,20410,0.09141084559699138,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,12214,12237.513369580705,227.74999999999997,20280,0.09141084559699138,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,12296,12319.830456444746,227.95,20030,0.09291156729970543,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,12307,12330.87315435406,227.84999999999997,20000,0.10748034108339108,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,12391,12415.200473805537,227.54999999999998,19750,0.08847640390433896,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,12584,12608.96098882409,225.95,19180,0.0738350361099425,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,12690,12715.383696538314,225.64999999999998,18880,0.07142703300781784,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,12698,12723.415743336926,225.54999999999998,18850,0.07025047182793938,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,12951,12977.439674076246,223.54999999999998,18140,0.05650058236282291,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,13618,13647.236259976908,220.64999999999998,16370,0.04013033622021577,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,13626,13655.270657119345,220.54999999999998,16350,0.03944071129573375,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,13980,14010.813021281185,218.14999999999998,15470,0.029274478696417628,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,14068,14099.20259296596,218.64999999999998,15260,0.031419756381667545,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,14115,14146.411664460176,218.45,15150,0.030329529974362654,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,14176,14207.684055882533,218.14999999999998,15000,0.034912380437428295,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,14211,14242.840878163453,218.04999999999998,14920,0.029274478696417628,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,14603,14636.62379822152,215.04999999999998,14020,0.02007334708721598,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,14626,14659.729920184669,214.74999999999997,13970,0.019003938942054724,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,14908,14943.044692580628,213.95,13360,0.01733841306050248,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,15064,15099.78283810876,212.84999999999997,13030,0.014953048872913322,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,15486,15523.818263189765,209.95,12170,0.010257299961032026,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,15551,15589.136792554738,211.24999999999997,12040,0.012168391980584082,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,15567,15605.215405162337,211.45,12010,0.012400040046251521,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,15576,15614.259660410744,211.54999999999998,11990,0.01263578277004525,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,15592,15630.338399797893,211.54999999999998,11960,0.01263578277004525,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,16157,16198.170911027632,211.04999999999998,10910,0.011717118236065254,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,16282,16323.811244062756,210.84999999999997,10690,0.0114973641508483,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,16358,16400.202988198867,211.14999999999998,10560,0.011940772936149296,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,16452,16494.690047212174,212.14999999999998,10400,0.013621047303512946,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,16465,16507.757626964398,212.14999999999998,10380,0.013621047303512946,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,16675,16718.85672461168,211.04999999999998,10030,0.011717118236065254,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,16696,16739.96740351447,210.95,10000,0.014140026807934223,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,16786,16830.443325688724,210.24999999999997,9850,0.010656111833738068,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,16846,16890.76203422125,209.95,9760,0.010063142753555679,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,17260,17306.99224198226,209.34999999999997,9120,0.009320194779150798,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,17268,17315.035873187437,209.34999999999997,9110,0.009320194779150798,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,17619,17667.9701786376,210.54999999999998,8600,0.011069307569408991,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,17716,17765.511623350503,211.64999999999998,8470,0.0128756867616309,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,17906,17956.580835670768,212.84999999999997,8210,0.014953048872913322,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,18126,18177.833181250237,211.95,7930,0.013368249928303825,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,18577,18631.44850713666,211.34999999999997,7370,0.012168391980584082,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,18795,18850.735822237115,210.84999999999997,7110,0.0114973641508483,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,18894,18950.32540953809,211.14999999999998,7000,0.014677335728552203,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,19006,19062.996168362322,211.84999999999997,6870,0.013119819616355029,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,19404,19463.411978675038,213.74999999999997,6450,0.016711005804237532,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,19448,19507.68214061532,213.74999999999997,6400,0.016711005804237532,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,19656,19716.967591851808,212.84999999999997,6190,0.014953048872913322,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,19792,19853.815507527725,214.95,6060,0.019710821469207607,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,19933,19995.70079849035,214.54999999999998,5920,0.018659394974579756,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,20111,20174.82741698893,213.84999999999997,5760,0.01702202427017374,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,20259,20323.77181844824,214.95,5620,0.019710821469207607,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,20377,20442.52977239876,214.74999999999997,5520,0.019003938942054724,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,20733,20800.84328443365,214.74999999999997,5210,0.019003938942054724,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,20824,20892.441121462285,215.45,5140,0.02081704473248196,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,20998,21067.59156395878,216.45,5000,0.028759815897048402,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,21300,21371.611149045704,217.54999999999998,4770,0.027265747777640206,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,21463,21535.71323392109,218.14999999999998,4650,0.029274478696417628,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,21743,21817.626098279357,218.14999999999998,4450,0.029274478696417628,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,22190,22267.731500892878,218.95,4150,0.03254623240474436,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,22310,22388.57598189963,218.84999999999997,4070,0.031978394884428704,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,22420,22499.354111695193,219.45,4000,0.04083112168671177,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,22630,22710.850316444106,220.54999999999998,3870,0.03944071129573375,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,22823,22905.23776705916,221.64999999999998,3760,0.04527963367951008,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,23089,23173.169420227776,220.64999999999998,3610,0.04013033622021577,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,23185,23269.87208500215,220.34999999999997,3550,0.03876208355926388,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,23447,23533.80469261062,221.84999999999997,3410,0.046063304631246325,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,23559,23646.63750829556,221.74999999999997,3350,0.04527963367951016,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,23886,23976.09186910221,222.24999999999997,3190,0.0484903482038512,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,24047,24138.312785076996,221.84999999999997,3110,0.046063304631246325,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,24280,24373.094307670006,222.45,3000,0.058439485454639555,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,24511,24605.877594316717,222.45,2900,0.049325328077635226,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,24907,25004.974172987742,223.04999999999998,2720,0.05280019817238939,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,24987,25085.605805572177,222.95,2690,0.05280019817238939,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,25485,25587.583541150678,222.45,2490,0.049325328077635226,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,25622,25725.69166836199,222.14999999999998,2440,0.047668476589779636,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,25982,26088.63202598604,222.74999999999997,2310,0.05103538111143494,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,26480,26590.767570375177,222.95,2140,0.05280019817238939,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,26917,27031.461638658362,223.45,2000,0.06572126277721477,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,27254,27371.351940560347,223.74999999999997,1900,0.057462463595925765,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,27683,27804.08365287673,225.45,1780,0.07025047182793938,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,28108,28232.838419772408,225.45,1670,0.07025047182793938,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,28459,28586.982836641775,227.45,1580,0.08704207310632169,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,28616,28745.402029977166,228.24999999999997,1550,0.09598156821861059,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,28816,28947.22130484596,228.45,1500,0.11460966882149623,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,28981,29113.7318107363,228.64999999999998,1460,0.10076274820846248,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,29192,29326.67608027974,229.54999999999998,1420,0.11099212989146325,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,29509,29646.62378879189,229.14999999999998,1350,0.10576321478746097,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,29616,29754.625993693844,228.95,1330,0.10407146883207706,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,30003,30145.281291238505,230.24999999999997,1260,0.12024063009893551,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,30444,30590.504894313,230.04999999999998,1180,0.11645899920797272,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,30559,30706.616491366785,230.74999999999997,1160,0.1261261832630944,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,30808,30958.037806763812,232.04999999999998,1110,0.14541712851079597,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,31071,31223.616754522627,232.45,1070,0.15242976896551705,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,31546,31703.330514353653,232.64999999999998,1000,0.17812252539482493,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,31634,31792.211710996704,232.54999999999998,990,0.15242976896551705,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,32158,32321.510049002245,232.74999999999997,910,0.15483581273523842,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,32474,32640.747625821197,233.04999999999998,870,0.15975339165721722,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,32697,32866.05157249233,232.64999999999998,840,0.15483581273523814,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,32820,32990.32915840837,232.45,830,0.15242976896551705,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,33236,33410.6859263734,233.84999999999997,780,0.17538420711696423,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,33939,34121.17416370873,235.34999999999997,700,0.20460336734807974,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,34337,34523.483639278515,238.04999999999998,660,0.2687706418624468,False, ,B,B
CHM00054511,2026-09-01T00:00:00Z,34797,34988.52754608572,237.24999999999997,620,0.24930273758128813,False, ,B,B
