frequency_ghz,hitran_background_db,selected_background_db
293.3333333333333,27.877382359706843,27.877382359706843
294.66666666666663,28.069532354455387,28.069532354455387
296.0,28.271978556786625,28.271978556786625
297.3333333333333,28.486717154394135,28.486717154394135
298.66666666666663,28.715080234902906,28.715080234902906
300.0,28.960011561751255,28.960011561751255
301.3333333333333,29.22477571212503,29.22477571212503
302.66666666666663,29.513486491166134,29.513486491166134
304.0,29.831615370188775,29.831615370188775
305.3333333333333,30.18649425212277,30.18649425212277
306.66666666666663,30.588109118206688,30.588109118206688
308.0,31.05034415038024,31.05034415038024
309.3333333333333,31.592972661511592,31.592972661511592
310.66666666666663,32.24494854911881,32.24494854911881
312.0,33.050069135412215,33.050069135412215
313.3333333333333,34.07719805188537,34.07719805188537
314.66666666666663,35.439845888517176,35.439845888517176
316.0,37.3365735233065,37.3365735233065
317.3333333333333,40.142245640100406,40.142245640100406
318.66666666666663,44.62651457813876,44.62651457813876
320.0,52.25370625070029,52.25370625070029
321.3333333333333,63.73385514441897,63.73385514441897
322.66666666666663,83.02205210301078,83.02205210301078
324.0,116.74767525351699,116.74767525351699
325.3333333333333,136.21514115079907,136.21514115079907
326.66666666666663,103.1798472037155,103.1798472037155
328.0,73.79627190431906,73.79627190431906
329.3333333333333,57.71734149900927,57.71734149900927
330.66666666666663,49.16482172342619,49.16482172342619
332.0,44.389895560369496,44.389895560369496
333.3333333333333,41.59002590926342,41.59002590926342
334.66666666666663,39.89722606505301,39.89722606505301
336.0,38.86414243376465,38.86414243376465
337.3333333333333,38.231474772864665,38.231474772864665
338.66666666666663,37.873665410967845,37.873665410967845
340.0,37.72077094652729,37.72077094652729
341.3333333333333,37.721257932399155,37.721257932399155
342.66666666666663,37.84204586632782,37.84204586632782
344.0,38.062835917347606,38.062835917347606
345.3333333333333,38.3717530821271,38.3717530821271
346.66666666666663,38.76278961012498,38.76278961012498
348.0,39.23439307112041,39.23439307112041
349.3333333333333,39.788747383927884,39.788747383927884
350.66666666666663,40.4315197968952,40.4315197968952
352.0,41.171972184446076,41.171972184446076
353.3333333333333,42.023413560931246,42.023413560931246
354.66666666666663,43.004023656029496,43.004023656029496
356.0,44.1381585413344,44.1381585413344
357.3333333333333,45.45836921241581,45.45836921241581
358.66666666666663,47.00836023071312,47.00836023071312
360.0,48.84764916558555,48.84764916558555
361.3333333333333,51.05906549813536,51.05906549813536
362.66666666666663,53.76189822032097,53.76189822032097
364.0,57.13764822164355,57.13764822164355
365.3333333333333,61.497357309014696,61.497357309014696
366.66666666666663,67.55400003752833,67.55400003752833
368.0,78.09945492474726,78.09945492474726
369.3333333333333,85.97854866736861,85.97854866736861
370.66666666666663,96.82369221774505,96.82369221774505
372.0,115.65056689076609,115.65056689076609
373.3333333333333,145.42496085714066,145.42496085714066
374.66666666666663,194.66253018780893,194.66253018780893
376.0,281.90245119060575,281.90245119060575
377.3333333333333,446.92828594364795,446.92828594364795
378.66666666666663,752.4022498716522,752.4022498716522
380.0,1082.106420092956,1082.106420092956
381.3333333333333,828.6822644436851,828.6822644436851
382.66666666666663,492.04682650428276,492.04682650428276
384.0,306.0507182035842,306.0507182035842
385.3333333333333,209.0732704417302,209.0732704417302
386.66666666666663,155.3773957423432,155.3773957423432
388.0,123.47297311505362,123.47297311505362
389.3333333333333,103.37071848463073,103.37071848463073
390.66666666666663,89.93661270333126,89.93661270333126
392.0,80.487934384433,80.487934384433
393.3333333333333,73.77636916263344,73.77636916263344
394.66666666666663,68.89815132490337,68.89815132490337
396.0,65.28407637597651,65.28407637597651
397.3333333333333,62.57368190171118,62.57368190171118
398.66666666666663,60.52928060706517,60.52928060706517
400.0,58.988962481659314,58.988962481659314
